Timestamp,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
1741000364.412469,-0.052982148008687634,-0.05630942286005348,-0.04342637752316408,-0.040671927240995664,-0.001027155085747249,-0.026763157330061,0.008545638489029908,0.007006455581419516
1741000364.412469,-0.0529601181284771,-0.056303700813245545,-0.04424920785414475,-0.04066129377067759,-0.0012594701861493008,-0.026500658432747105,0.004800844955578608,0.002487373747408175
1741000364.412469,-0.05264240147946666,-0.0560119717934878,-0.04289971079821731,-0.0402458731724217,-0.0007337094519471204,-0.02613254008810346,0.006079388631087683,0.004199886989575517
1741000364.412469,-0.052458342307144835,-0.05581470422978433,-0.041387516878051,-0.0399923864988303,-0.00023703578901859593,-0.026165918694483065,0.010178329178226593,0.009160710837159232
1741000364.412469,-0.052660092140847846,-0.05600830014678604,-0.04174385734301498,-0.04029732390996969,-0.00043635375282823806,-0.026569704464229488,0.011697818708073019,0.010856487092413372
1741000364.415385,-0.05296069033315789,-0.05631156862760645,-0.043351132607639765,-0.04069672277716337,-0.0010303022114916119,-0.026753239115593918,0.008576537541792741,0.007033826038650792
1741000364.415385,-0.05294481165326588,-0.05627857149101404,-0.044169003831386895,-0.04065247228184869,-0.0012533189858307736,-0.026483873762110505,0.004833079152596626,0.002505970399533955
1741000364.415385,-0.052588661923195494,-0.05594440395743079,-0.04276853287514546,-0.0401704852057272,-0.0006921292451428123,-0.026091675137150144,0.0061138639631054745,0.004213286115850758
1741000364.415385,-0.05237961647981237,-0.05574813775191872,-0.04120293318477178,-0.039913136150540436,-0.0001606464641326996,-0.026095585202468897,0.010230876641412772,0.009191466838751867
1741000364.415385,-0.052587326778940305,-0.05594211513870762,-0.04155908291484217,-0.040209967328701926,-0.00035510068815559925,-0.026489595808918437,0.011765434227853418,0.010910989588258925
1741000364.415385,-0.0529089058095461,-0.056260165573781856,-0.0431961605065916,-0.04065800359376303,-0.0009665013895831665,-0.02671142049017261,0.00863580840997824,0.007074643305880709
1741000364.415385,-0.052902897660397775,-0.05624147355420928,-0.04403949483863403,-0.040591198697280416,-0.0011988164899852183,-0.026427082447541776,0.004895258727909491,0.002563143183889879
1741000364.415385,-0.05252786517586121,-0.05588408404733051,-0.042622906783883585,-0.04006491344212084,-0.0006299973535533473,-0.026001123746414615,0.006182814627141059,0.004278135979673991
1741000364.442271,-0.05234619018970936,-0.05573397568606908,-0.041075045438614496,-0.03989549317288265,-0.00011863710381779656,-0.02606506761949326,0.010271360122578893,0.009218026672685354
1741000364.442271,-0.05257540584809045,-0.05596424038636496,-0.04143868151325859,-0.04023404760901864,-0.00032839780305191513,-0.026485304273812488,0.01181011387667869,0.010941364120064367
1741000364.442271,-0.05287872201263426,-0.05624323785197506,-0.043085391217134714,-0.04064803769557255,-0.000935268550756536,-0.02668276257240955,0.008701516580822664,0.007128335178428474
1741000364.442271,-0.052853783425296355,-0.05615926681506865,-0.04391103488779594,-0.04052324939143622,-0.0011377813240339403,-0.026377205272865967,0.004962731196519693,0.0026142124516506746
1741000364.47146,-0.05249963641160874,-0.05581174783893356,-0.04250837048027814,-0.04003644625925138,-0.0005885125141958381,-0.025982002573331442,0.0062228212710731855,0.004289055552332462
1741000364.47146,-0.05230747100630902,-0.05567570617607497,-0.04095469172075432,-0.03984804786810021,-7.963181807705798e-05,-0.026021198593965778,0.010318853111084731,0.00924196390183187
1741000364.47146,-0.05254851222809317,-0.05593939716647385,-0.04134464921071491,-0.04022703810167893,-0.0003027439598630186,-0.026468758021792882,0.01185326764635518,0.010956813646445783
1741000364.47146,-0.05284033661529772,-0.056205520026766105,-0.04296951976927409,-0.04059873272557753,-0.0009055139073552881,-0.026640037956243656,0.00874738832273292,0.007179785915976465
1741000364.502669,-0.052818354418810574,-0.05615983901974945,-0.04377918939259651,-0.04050899195813979,-0.0011090280388240804,-0.02634292067574177,0.005014324985237882,0.002657461588773963
1741000364.502669,-0.05244942545086914,-0.05580945902021039,-0.04238329607380142,-0.04001851717925319,-0.0005619526802623523,-0.02594666893429246,0.006235266722880438,0.004318381042223115
1741000364.502669,-0.052250298221953095,-0.05563074042490931,-0.04083686524023431,-0.0397807184506602,-5.373955627116428e-05,-0.025963692023546057,0.0103215710833185,0.009269382042786546
1741000364.502669,-0.05249434351831141,-0.05587135249318286,-0.04119973837530402,-0.04014955205115484,-0.0002610207018885122,-0.026406721497650217,0.01189203451347892,0.011015226207610094
1741000364.502669,-0.05278688316136695,-0.056137141567411314,-0.04281154359365175,-0.040536553150264665,-0.000859022277040838,-0.02659254496773782,0.008777095282410769,0.007230569081396864
1741000364.502669,-0.05278740768232434,-0.056109389640392845,-0.043670375135798994,-0.04047256159346262,-0.0010940553496766577,-0.026308588394894177,0.005005837282472782,0.002693462799940537
1741000364.502669,-0.052418431030659504,-0.05575567178021583,-0.04226418213274963,-0.03995762506447211,-0.0005176545012242763,-0.025887064280043164,0.006263686222026502,0.004365683295835355
1741000364.502669,-0.05220280523344726,-0.05556808401236245,-0.040709788117374815,-0.039718824977687736,-2.33650244657236e-06,-0.025897554699191038,0.010367442825228756,0.009329129748206039
1741000364.5326998,-0.0524526202603369,-0.05583158426786773,-0.04110885319850469,-0.04009867351828764,-0.0002255916954027313,-0.026348308936485907,0.011937286366984986,0.01107983765281633
1741000364.5326998,-0.05275860671339108,-0.056103095388904116,-0.04272075378429922,-0.04048710512909945,-0.0008129121165135834,-0.02653642122529668,0.008846951937190943,0.0073024761362832135
1741000364.5326998,-0.052715357576267795,-0.05604487356263341,-0.04352260327698414,-0.040373188713898195,-0.0010169507689397697,-0.02622719227905134,0.005088139389060209,0.002770042859720031
1741000364.5326998,-0.052365072944175535,-0.055702504428625454,-0.042131144544465204,-0.03990488686639234,-0.00046978004293124265,-0.02584510260345166,0.006308842708085768,0.004405403837427086
1741000364.5326998,-0.05218644971632125,-0.055550488718428055,-0.04060397793515147,-0.03972697889438904,3.085136903943504e-05,-0.02590756828110492,0.010395719273204622,0.009331466250652612
1741000364.5326998,-0.052378662805344374,-0.05576458863649152,-0.04091873819331114,-0.04003744761744277,-0.00014686586807026263,-0.02630920828329837,0.012000133514425441,0.011130716185683526
1741000364.5326998,-0.052682360439675384,-0.05605541166550468,-0.04251824101102182,-0.04043541597293446,-0.0007186890790762981,-0.026493839660300986,0.008914424405801145,0.007355977273937381
1741000364.5326998,-0.0526980483846738,-0.056010493598062414,-0.043435151328269576,-0.04037843392347214,-0.0010076524428768799,-0.026229433414051113,0.005097103929059303,0.0027717594737624108
1741000364.562551,-0.052334126207689305,-0.05566192558001254,-0.042052227982239135,-0.039885908744479365,-0.0004548550375072192,-0.025823549560475115,0.0063184748202124545,0.004401732190725329
1741000364.562551,-0.05213814610451762,-0.0555127232094957,-0.040487534282610045,-0.039691454520456464,6.966591988657588e-05,-0.02585106306887659,0.010422755944372102,0.009355498847245926
1741000364.562551,-0.052365025260452135,-0.05574203423532359,-0.040840155417148874,-0.04001384417436005,-0.00013012888115706062,-0.026266626718302672,0.012024547580805954,0.011157228335893613
1741000364.562551,-0.052650173926380765,-0.056008538565403033,-0.042437750885923574,-0.04040847466921378,-0.0007183076092891026,-0.026450018318496905,0.008929587829842166,0.007391740066486958
1741000364.562551,-0.0526558959731887,-0.055987462359660484,-0.04330878946126107,-0.040342766498369355,-0.0009593965147966507,-0.02618155895575808,0.005131293158736699,0.002814531773651705
1741000364.562551,-0.05229025718216182,-0.05563288619246228,-0.041918761240444115,-0.03982597030416627,-0.0003967762624067063,-0.025761942189843044,0.006356288012868207,0.0044478900349759825
1741000364.562551,-0.05209098690207558,-0.055477723356520514,-0.040347344135815706,-0.039631373028973176,0.00012621881583830687,-0.025804905224625935,0.010455800764687911,0.009394265714369668
1741000364.562551,-0.052317913741733495,-0.05570426872639123,-0.040693003446738214,-0.039982611335533415,-8.144379956623654e-05,-0.026230911609476496,0.012064888010801876,0.011201764933548686
1741000364.592749,-0.05263467671627595,-0.05597444470317244,-0.04233566003412538,-0.04035864517826137,-0.0006809235701439449,-0.02641082229786257,0.008976842399731006,0.007436896552546223
1741000364.592749,-0.05263234021382938,-0.05595165188338751,-0.043219620898504126,-0.040298039165820684,-0.0009208680662899064,-0.026133827548635243,0.005170536863094434,0.002854013896626438
1741000364.592749,-0.052252110203442274,-0.05559235502757276,-0.041790110554712434,-0.03978753722310632,-0.00035266881826222804,-0.025734762467505366,0.006384993614354667,0.004471350426888505
1741000364.592749,-0.052040299104101975,-0.05542236255365377,-0.04019876165370306,-0.03957119617004309,0.0001747131625355332,-0.025765518469098,0.010506059409150916,0.009427596637025875
1741000364.592749,-0.05228906508907684,-0.055672702101500805,-0.040585572017919284,-0.03996081987393987,-4.124642074051207e-05,-0.026205448501181196,0.012132694265475873,0.011243392824076394
1741000364.592749,-0.05260082127266235,-0.055944070171366996,-0.04223175720083801,-0.040331036302413095,-0.0006391526284460391,-0.02638450088254608,0.00903830671919288,0.007479430433818521
1741000364.592749,-0.052585514797451126,-0.05590673381594524,-0.04309941023181415,-0.040252787312314624,-0.000873899598741462,-0.0260953467838519,0.005214691990962312,0.002886057358750859
1741000364.592749,-0.0522163950946161,-0.05555921483981015,-0.04169049925653101,-0.039769703510554935,-0.00031948094677622065,-0.025699333461019585,0.0064115534482881535,0.004478646036568619
1741000364.622987,-0.05200534693485019,-0.0553857891378064,-0.0400858942804166,-0.039561230271852606,0.0002108574248723056,-0.025737337388568936,0.010538388973615734,0.009445430349577264
1741000364.622987,-0.052210386945467764,-0.05557924200363792,-0.040417486892936276,-0.03986740745980038,9.441377233088311e-06,-0.02614446101895332,0.012184669523981258,0.011291171914922628
1741000364.622987,-0.05253382564128614,-0.055877789795841785,-0.04210100843127676,-0.040266472540930257,-0.000601625538130683,-0.026335100545104264,0.009077502739827216,0.007507706881794386
1741000364.622987,-0.05252509951990404,-0.05582338266744303,-0.04298182216991114,-0.04018912954157637,-0.0008429051785318287,-0.026054910986409177,0.005221749182025428,0.002887297135559244
1741000364.622987,-0.0521737181621736,-0.05551482129332527,-0.041577965669308346,-0.039727551099069836,-0.0002930641640129331,-0.0256641905568742,0.006420899458074443,0.004489947079014285
1741000364.622987,-0.05196123949070571,-0.05534535334036368,-0.03999024073127733,-0.03951779039983572,0.00023570064476341173,-0.025684074669531765,0.010568477403080779,0.009484006481807406
1741000364.622987,-0.052183827111534284,-0.055562171230660914,-0.040324265213690376,-0.039847284928525815,4.153252308090868e-05,-0.02611499247789247,0.012226202047062167,0.011328412902897588
1741000364.622987,-0.052495249509056,-0.05584326678010059,-0.041964060777673576,-0.04021506948710567,-0.0005392552279242207,-0.026287416821704827,0.009123946686418267,0.007549334772322094
1741000364.652583,-0.05248781084820568,-0.055803212452445065,-0.04286823954077368,-0.04015861195860074,-0.0007981778459831578,-0.026010326705030704,0.005261135937553362,0.002935505379916074
1741000364.652583,-0.05212050312685983,-0.05543766902886499,-0.041454274090810206,-0.039671045886841505,-0.00024156574274154235,-0.02561097552156043,0.0064706812653034535,0.004547310598263806
1741000364.652583,-0.05189557900358469,-0.055267438136329006,-0.03984208740267528,-0.039411503380378375,0.0002941132059277207,-0.025616697568368364,0.010628463527117268,0.009548522559566845
1741000364.652583,-0.05212627285739116,-0.0555214970146012,-0.040195185374448106,-0.03978863394874451,8.19206368002309e-05,-0.02606387552640827,0.012283470198864891,0.011391784571295438
1741000364.6838431,-0.05243664621299809,-0.05578156404202172,-0.041849190688004335,-0.04017120046157819,-0.0005053997843106212,-0.026240877507666977,0.009173585442477079,0.007619763631783061
1741000364.6838431,-0.05243154405459435,-0.05575495652436484,-0.042740208743446195,-0.04014383000434691,-0.0007563592205618525,-0.025985531168863,0.00529089058095461,0.0029543881343822506
1741000364.6838431,-0.05204568736484611,-0.055395898087167085,-0.041313416371888276,-0.039622503856420875,-0.00019392970306550587,-0.025565914402947962,0.0065029154623214725,0.00458078457209021
1741000364.6838431,-0.05183721412614378,-0.055225762562077896,-0.039733749983111764,-0.03939614922144376,0.00032563214709474786,-0.02559242655315805,0.010666276719773021,0.009583760831159027
1741000364.6838431,-0.05204778544867569,-0.05545216488077842,-0.040062100102440275,-0.03975515997491811,0.00012941362530606907,-0.026032165850347646,0.012333776527051294,0.011429979233738386
1741000364.6838431,-0.052350720143432304,-0.05570832184288019,-0.04171982474642167,-0.04012032192871099,-0.0004561901817624034,-0.02619929730086267,0.009207250151197081,0.007639600060717225
1741000364.6838431,-0.05233860847768885,-0.05566202094745933,-0.04261871061622444,-0.040045458482973875,-0.0006929398684406027,-0.025915817565253022,0.005320263754568663,0.0029878621082086543
1741000364.6838431,-0.051946552903898685,-0.05528231545802963,-0.041173655378604526,-0.03952718409334541,-0.0001235962110513379,-0.025497488259869774,0.006537390794339264,0.004609061020066076
1741000364.710695,-0.05171399938487964,-0.05508652608975154,-0.03954358729419481,-0.039285999820391056,0.00040497786283140923,-0.025515131237527564,0.010713245187321465,0.009640361410834157
1741000364.710695,-0.05192695489358152,-0.05532866403717388,-0.03986321129214123,-0.039650494202056345,0.0002053737966813705,-0.025959781958227304,0.012389375748535037,0.011497785488412385
1741000364.710695,-0.05225501891056964,-0.0556222527221442,-0.0415565079937786,-0.04007411640073694,-0.00039486891347072884,-0.026154045447356604,0.009240533390129887,0.007674456862522213
1741000364.710695,-0.05223937864929462,-0.05557518888714896,-0.04248581607911021,-0.03999033609872413,-0.0006412030285522148,-0.025865034399832624,0.00533065880626974,0.003005075932355851
1741000364.710695,-0.05188980927305336,-0.05521598739878101,-0.04109059033244271,-0.0394770685000526,-0.00010304452626618101,-0.025448087922427958,0.00654368504582799,0.004641390584530894
1741000364.710695,-0.051675232517755895,-0.055045613455074825,-0.039463049485373165,-0.03929429678826256,0.000421142645063818,-0.025498060464550564,0.010736657895510588,0.009671403514767191
1741000364.710695,-0.051881369254011656,-0.05527015610856277,-0.03978701270214893,-0.03961167965120921,0.00023264888646584784,-0.02591100150918968,0.012434627602041101,0.011562921454576014
1741000364.710695,-0.052196224879618135,-0.05552888799172811,-0.04146905604506403,-0.03997846285159767,-0.00035185819496443764,-0.026076988550343117,0.009292556332358672,0.007742167749749412
1741000364.742547,-0.05220089788451128,-0.05551110196290012,-0.04238835054848176,-0.03992043176022055,-0.0005998612403649038,-0.025810770322604065,0.005346060648927758,0.003024864677566617
1741000364.742547,-0.05182557929763432,-0.055178460308465654,-0.040935808966288144,-0.03944273621920501,-4.539490467626299e-05,-0.025410703883282797,0.006551648227635696,0.0046499259710193926
1741000364.742547,-0.05160671100723091,-0.05501323620688661,-0.039296680974432535,-0.03926807074039287,0.00048213012729169655,-0.025464252704660365,0.010767366213379825,0.009685279478276425
1741000364.742547,-0.05183287490731443,-0.05524569435845886,-0.0396627012352466,-0.03960471782759289,0.0002686024139090225,-0.0259008448761056,0.012454082561188072,0.011559535910214655
1741000364.742547,-0.05215922231026017,-0.05550776410226216,-0.041376597305392525,-0.039964014683407635,-0.00033369069634925255,-0.02606325563800408,0.009283353373742581,0.00772037628815587
1741000364.742547,-0.05216122502664295,-0.055484732863860235,-0.04228864388285354,-0.03990469613149874,-0.0005694390248360637,-0.02577009610654435,0.00534076775563042,0.0030101780907595905
1741000364.742547,-0.051784618979234205,-0.05512629431506667,-0.04083486252385154,-0.03938952118389123,-4.959107233541335e-06,-0.025363640048287554,0.0065637598933791525,0.004651118064104379
1741000364.742547,-0.05156813487500076,-0.05496221462284921,-0.039197880299548904,-0.039173084763381195,0.0005197525850538515,-0.02539816306402875,0.010788633154015974,0.009713555926252292
1741000364.7729652,-0.051794537193701286,-0.055202779007399366,-0.03953400286579153,-0.03953462275419572,0.00032343869581837384,-0.025846342380260047,0.012508489689586828,0.011598302777338396
1741000364.7729652,-0.05213051670877371,-0.05548640179417921,-0.04125042617327762,-0.03993154206777262,-0.00027823452603570857,-0.026025728547688722,0.00931630282661159,0.007743502894004596
1741000364.7729652,-0.05213628643930504,-0.055442437401204935,-0.04220157340392617,-0.039878899237139644,-0.0005387307069668269,-0.02574286870048327,0.005339194192758239,0.0029922013270380033
1741000364.7729652,-0.051766022327108425,-0.05510497969070712,-0.04074984244503034,-0.039369875489850666,1.8978121912975493e-05,-0.025328449460418772,0.006565095037634337,0.004650498175700186
1741000364.7729652,-0.05156112536766105,-0.05496078411114723,-0.03911057140200453,-0.039158636595191164,0.0005392075442008213,-0.025371937016159057,0.010803176689652801,0.009742166160291953
1741000364.7729652,-0.051786430960723384,-0.055192717741762085,-0.039449411940480926,-0.039502817710688296,0.0003328323893280627,-0.02582164221153914,0.01251344879682037,0.011627246797441853
1741000364.7729652,-0.05212016934079603,-0.05545841144854374,-0.04117513357402991,-0.03986917175756616,-0.0002634525717818834,-0.02598877366205416,0.00932650714341907,0.007746506968578761
1741000364.7729652,-0.05213833683941122,-0.055449208489927654,-0.04213195516776299,-0.03985248245437636,-0.0005206585757984407,-0.02571664265261358,0.0053270348432913825,0.0029590611392753953
1741000364.8027189,-0.05175457823349256,-0.05510130804400537,-0.04065304448652949,-0.03935919433580919,4.053116488952053e-05,-0.02530255719861288,0.006548691836784931,0.0046175964065545754
1741000364.8027189,-0.05153046473351521,-0.05492874064902281,-0.03897748612999671,-0.039121538658386405,0.0005812645882391238,-0.025338224623715655,0.010829927258479885,0.00973911440199439
1741000364.8027189,-0.05174933302391862,-0.05513997954368231,-0.03930817275177179,-0.03945227296388489,0.00039043432719458127,-0.02577500753005449,0.01258106431660077,0.011648799840418398
1741000364.8027189,-0.05209093921835218,-0.055429324377270085,-0.04107814488063546,-0.03983340896501658,-0.00022921565838108845,-0.0259348910546128,0.009350730474905984,0.007744933405706579
1741000364.8027189,-0.05212555760154017,-0.05544596599673649,-0.04205876065234486,-0.039828116071719245,-0.0004977703885667115,-0.02569027355357369,0.00529513443233716,0.002891684038111992
1741000364.8027189,-0.05173011648338865,-0.05504651944581942,-0.04054628062983815,-0.03928614287156126,9.150506520351752e-05,-0.025261692247659562,0.006588030908589466,0.004605580108257917
1741000364.8027189,-0.051505764564794304,-0.05488906779115448,-0.038854462123626164,-0.03904090548211796,0.0006292344139789564,-0.02528453275116789,0.010913039988365103,0.00978727496262782
1741000364.8027189,-0.0517508589030674,-0.0551658718054882,-0.03920417455103763,-0.03944645554963016,0.0004152775470856874,-0.025745109835483043,0.012665273772124173,0.01171879954636877
1741000364.832799,-0.05212026470824283,-0.055468329663010824,-0.041034561957448375,-0.039904410029158344,-0.00024075511944375195,-0.025974706963651326,0.009353925284373746,0.007704545291987257
1741000364.832799,-0.052122410475795806,-0.05542646335386612,-0.04201393795234939,-0.03982887901129364,-0.0004875183880358328,-0.02566743305006536,0.005226517554365372,0.0027779583578043375
1741000364.832799,-0.05172921049264406,-0.05505953710230746,-0.04047237085856902,-0.03926644949379729,0.00010299684254278158,-0.02522616787372698,0.006511450848809971,0.004505301237948903
1741000364.832799,-0.05151229723490002,-0.054918870118279124,-0.03876348157938004,-0.03908134127956068,0.0006364823399356706,-0.025290874686380017,0.010948993515808277,0.009793664581563343
1741000364.832799,-0.051738556502430345,-0.05513516348761897,-0.03911171581136612,-0.03942666680441939,0.00043621070165803975,-0.025733904160484176,0.012757446409455283,0.011779024089022257
1741000364.832799,-0.0520891749205864,-0.05541225360429309,-0.040907818620652674,-0.039816862712996975,-0.0001700878413657879,-0.02590198928546719,0.009408141677878904,0.007711459431880176
1741000364.832799,-0.05210786694015898,-0.05540977405067632,-0.04190474222576468,-0.03977733290629885,-0.0004339695666582663,-0.025610594051773235,0.005241156457448998,0.002746725518977707
1741000364.832799,-0.05171786176647499,-0.05504365842241545,-0.04040322945963984,-0.03923111585475831,0.0001194954108389864,-0.025191072653305,0.006528283203169972,0.004484368083376551
1741000364.8636448,-0.05150528772756031,-0.05488806643296309,-0.03868108410534581,-0.03905354166881881,0.0006657601461029243,-0.025254444321702846,0.010967256381870261,0.00977115786411881
1741000364.8636448,-0.051726158734346495,-0.05512543600804548,-0.03901940012286481,-0.03943625123282268,0.0004585266842089758,-0.02572160175984712,0.012786056643494945,0.011754562338918346
1741000364.8636448,-0.05207653873388555,-0.05541726039525003,-0.04081416778789618,-0.039833695067356976,-0.0001496315240274299,-0.02590022498770141,0.009452344489470181,0.007699681552200515
1741000364.8636448,-0.05209847324664929,-0.05539112971482714,-0.04184442231566439,-0.03975873625417307,-0.0004249573429357729,-0.02559400011603023,0.005273009184679822,0.002731848197277083
1741000364.8636448,-0.051710232370731087,-0.05504475514805364,-0.04032021209720142,-0.03925572065603242,0.00014438631445349196,-0.025181202122561315,0.006544018831891786,0.004439306964764084
1741000364.8636448,-0.051466616227883365,-0.05485039629147754,-0.038562590052698215,-0.03900628709892997,0.0006973267709933508,-0.025220159724578653,0.010994054634420743,0.009736682532101018
1741000364.8636448,-0.05170775281711431,-0.055110797104961855,-0.038915974126811435,-0.039391094746763416,0.00048823364388682436,-0.025692037851339472,0.01283302511104339,0.011730005221367638
1741000364.8636448,-0.052065237691439885,-0.055395802719720284,-0.04074106863992485,-0.039808756480019074,-0.00013432504881621097,-0.025870279609406563,0.009493495542763894,0.007680083541883347
1741000364.89282,-0.052077587775800335,-0.05535813257823473,-0.041750390013120704,-0.03971653615896457,-0.00038828855964160664,-0.0255459349228436,0.005327750099142374,0.002736759620787225
1741000364.89282,-0.051661165819353067,-0.05496450344157239,-0.04016571683338725,-0.03913236286359808,0.0002116203644466966,-0.02510886591416437,0.006605864621140854,0.004444313755721025
1741000364.89282,-0.05144258363129005,-0.05483919061647867,-0.038431030659839174,-0.03899951601020725,0.0007408143267336364,-0.025199560356070096,0.011017276607716269,0.009681655515298069
1741000364.89282,-0.05170179235168938,-0.05512567442666248,-0.03885217330490299,-0.03942466408803662,0.0005031109655874483,-0.025677160529638848,0.012853052274871152,0.011691715191477891
1741000364.9208589,-0.05205188624888804,-0.05539303706376312,-0.04065447499823147,-0.03980584777289171,-9.29355769055006e-05,-0.025843242938239083,0.009559346764778516,0.007694293291456379
1741000364.9208589,-0.05208412044590606,-0.05536995814163779,-0.04170990653195458,-0.039757782579705074,-0.00039319998315174854,-0.025549892671885753,0.0053720005944570505,0.0027421478815313613
1741000364.9208589,-0.05168162213669142,-0.05500803868103607,-0.040155369465409575,-0.03922053006816363,0.00019993785221383479,-0.025116018472674285,0.006621981719649864,0.004423189866255075
1741000364.9208589,-0.051427467890972425,-0.054808911452120024,-0.038375812908142626,-0.03894305848170231,0.0007672787932203233,-0.025145010176501142,0.011037589873884429,0.009658195123385546
1741000364.9208589,-0.05164571629297165,-0.05504103581762848,-0.038714081241938224,-0.039288002536773836,0.0005598545964327771,-0.025593904748583432,0.012899496221462203,0.011691953610094888
1741000364.9208589,-0.05198536745474583,-0.05530553743132515,-0.04052148509367044,-0.039678436863968415,-4.835129552702802e-05,-0.025766329092395793,0.009612514116368888,0.007726861274538193
1741000364.9208589,-0.05202689997782674,-0.05531245157121807,-0.04158311551143548,-0.03967557584056445,-0.00032291417486098,-0.025491432426998042,0.005443287760939207,0.0027892117165266043
1741000364.9208589,-0.05163341389233459,-0.05495901981338145,-0.04004889171105863,-0.03915815975795717,0.0002584934645483421,-0.025064377000232695,0.006663037405496779,0.004439116229870486
1741000364.9496489,-0.05139070374023146,-0.05478320992520773,-0.03827438962847202,-0.03894668244468067,0.000803995260237889,-0.025122646510226807,0.01106624779164749,0.009677125561575123
1741000364.9496489,-0.051597603416061615,-0.05501757542571596,-0.03854942934503997,-0.03927679686177497,0.000625372032383602,-0.025562862644650398,0.012976219332411896,0.011771108590937952
1741000364.9496489,-0.051960333499961125,-0.05530439302196356,-0.04040728257612879,-0.03969550763694541,-3.38554436135995e-06,-0.025740532198036698,0.009684468854978636,0.007800151157403126
1741000364.9496489,-0.05198412767793744,-0.05527144356909455,-0.04148193065038188,-0.039646250350673796,-0.00026783947433463154,-0.025439886322003252,0.005488205828381476,0.0028239731508847934
1741000364.9496489,-0.05157624110797867,-0.05490313448955731,-0.03993430772372979,-0.03910799648094097,0.00031070714167072443,-0.025010303657897734,0.006694270244323409,0.0044616706310384195
1741000364.9496489,-0.05130568366141027,-0.05471115981915118,-0.038115698196998705,-0.03882084509862956,0.0008822919340597627,-0.02502689759364074,0.01112966714376874,0.00975265657943983
1741000364.9496489,-0.05151587351415498,-0.054918965485725925,-0.03840041770941673,-0.03913956310583139,0.0007101060088643996,-0.025458149188065236,0.013072302035061758,0.011901571258158808
1741000364.9496489,-0.0519201361211354,-0.05524145050707631,-0.040349060749858084,-0.03962140713078269,3.643036467716904e-05,-0.0256809752275108,0.009775544766671558,0.007916976279731744
1741000364.952596,-0.05194617143411149,-0.055248603065586224,-0.041429383187195704,-0.03961539898163436,-0.00024394992891151415,-0.025405124887645066,0.005551577496779326,0.002910042271620775
1741000364.952596,-0.05154071673404609,-0.05487643160445363,-0.03985806145001409,-0.03910337115977122,0.00034446721783752503,-0.02497845093066691,0.006738377688467887,0.004523516420287488
1741000364.952596,-0.05126386503598896,-0.05464440260639197,-0.03800674088903099,-0.0387748303055491,0.0009381295741605022,-0.024974874651411953,0.011181547034827325,0.009825755727411165
1741000364.952596,-0.05144530160352382,-0.05484729684945657,-0.038259464623048,-0.03908382083317745,0.0007778168960915987,-0.025404171213177076,0.013143922987607711,0.011990406034851957
1741000364.9825149,-0.05182853568848508,-0.05517645759208288,-0.04016371411700447,-0.039535671796110505,0.000126123448391508,-0.025604824321241903,0.009871245999534227,0.008031274164720192
1741000364.9825149,-0.05187002052784259,-0.055174168773359705,-0.04126840293699921,-0.03954582842919459,-0.00015683176626074473,-0.02533297941414172,0.005657864516236669,0.0030277733846939825
1741000364.9825149,-0.051480873661179795,-0.054799040921376344,-0.039722591991836295,-0.03900886201999354,0.00043206221772228886,-0.024893621586739315,0.006819058548459733,0.004620219011341544
1741000364.9825149,-0.051216419731206525,-0.05459938917150291,-0.03789196616680855,-0.038724047140128705,0.000986242451070533,-0.02493219771896946,0.01120643793844183,0.009874059339214793
1741000365.012783,-0.05143600327746093,-0.05485001482169034,-0.03819466244294817,-0.03907580996764635,0.000790643817686047,-0.02539034293339124,0.013161089128031508,0.012036277776762215
1741000365.012783,-0.05180855620838072,-0.05515385550719155,-0.04005499522765376,-0.03954592379664138,0.00017704966498210555,-0.025591949715924055,0.009917117741444484,0.008113910057371415
1741000365.012783,-0.051845272675398284,-0.055134352864321175,-0.04115515409392555,-0.03950801523653883,-0.00010299684254278158,-0.025303892342868062,0.005709172202614462,0.0031161790078765364
1741000365.012783,-0.0514552198179909,-0.05478959954414325,-0.03965688382099187,-0.03898316049308124,0.00043668753889203413,-0.02487883963248549,0.006836558474947326,0.004673672465272312
1741000365.012783,-0.05119486668822998,-0.05459767255746053,-0.03785963660234373,-0.0387157501722572,0.0009883882186235077,-0.024908022071205946,0.011222030515993447,0.009927226690805164
1741000365.012783,-0.0513956151637416,-0.0548197833410551,-0.03811507830859451,-0.03905945445052034,0.0008166791306621389,-0.02535539076413945,0.013197948646219272,0.012125541706965958
1741000365.012783,-0.051765974643385025,-0.0551327316177256,-0.039957243594684916,-0.03951593073462314,0.0001980781870012568,-0.025558285007204053,0.009963704739205732,0.00820899140182989
1741000365.012783,-0.05182352889752814,-0.05511461180283381,-0.04110060391435659,-0.039495903570795375,-9.946824701122331e-05,-0.0252753297925518,0.0057454595161214326,0.00320210507744232
1741000365.041912,-0.05141116005756982,-0.0547266093455326,-0.03955774936004444,-0.038930326927554666,0.00048146255516410446,-0.024836115016319597,0.006863404411221208,0.004737902440691352
1741000365.041912,-0.051141937755256606,-0.0545150843485327,-0.03773818615884537,-0.03861637729269278,0.0010396959050013007,-0.02485018171472243,0.011239673493651238,0.009986068405480067
1741000365.041912,-0.051371630250871686,-0.05477391159914484,-0.03800731309371178,-0.038987881181697784,0.000855732100126277,-0.025318578929675088,0.013222028926535987,0.012197877915362903
